date,product_type,region,market_segment,supplier,transport_mode,actual_demand_units,planned_order_units,avg_selling_price_usd,revenue_usd,opening_stock_units,safety_stock_units,reorder_point_units,lead_time_days,supplier_delay_days,shipping_time_days,logistics_cost_usd,disruption_type,disruption_severity_1_to_5,fulfilled_units,stockout_units,service_level_pct,supplier_risk_score,risk_level,dashboard_color_code,bullwhip_ratio_proxy,demand_spike_flag,delay_flag,source_note,month
2023-07-24,Memory Chip,India,Automotive,Supplier_A,Air,8493,9498,11.39,96735.27,6387,2123,5520,28,0,3,4552.3,Unknown,0,8493,0,100.0,9.6,Low,Green,1.2,0,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2023-07-25,Power IC,Rest of World,Industrial,Supplier_D,Road,4363,4671,9.28,40488.64,4822,1090,2835,41,2,6,981.33,Unknown,0,4363,0,100.0,32.2,Low,Green,1.023,0,1,Synthetic dataset created for academic semiconductor SCM simulation,7
2023-07-26,Sensor IC,North America,Consumer Electronics,Supplier_C,Multimodal,5485,5749,8.06,44209.1,3820,1371,3565,25,0,20,1286.46,Unknown,0,5485,0,100.0,12.4,Low,Green,1.16,0,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2023-07-27,Logic IC,India,Computing,Supplier_B,Road,8065,8469,12.03,97021.95,9402,2016,5242,20,0,10,1507.56,Unknown,0,8065,0,100.0,0.0,Low,Green,1.146,0,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2023-07-28,Power IC,Europe,Automotive,Supplier_A,Multimodal,4161,4838,9.92,41277.12,1447,1040,2704,31,0,14,1067.52,Inventory Shortage,2,4161,0,100.0,30.8,Low,Green,1.168,0,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2023-07-29,Logic IC,Asia-Pacific,Automotive,Supplier_D,Road,10562,12332,11.12,117449.44,10315,2640,6865,41,0,7,2247.06,Demand Spike,1,10562,0,100.0,33.2,Low,Green,1.133,1,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2023-07-30,Memory Chip,Asia-Pacific,Telecom,Supplier_C,Sea,11977,14942,5.07,60723.39,12755,2994,7785,21,0,31,1764.34,Demand Spike,4,11977,0,100.0,48.4,Medium,Orange,1.247,1,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2023-07-31,Memory Chip,India,Computing,Supplier_B,Road,8554,10482,11.84,101279.36,3022,2138,5560,25,0,10,2350.99,Inventory Shortage,4,8554,0,100.0,38.0,Medium,Orange,1.295,0,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2023-08-01,Sensor IC,India,Telecom,Supplier_A,Air,5498,5984,9.96,54760.08,1809,1374,3573,19,0,4,2831.46,Inventory Shortage,4,5498,0,100.0,32.0,Low,Green,1.036,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-02,Logic IC,India,Automotive,Supplier_A,Air,6546,6880,10.73,70238.58,5955,1636,4254,30,0,4,3107.43,Unknown,0,6546,0,100.0,12.0,Low,Green,1.187,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-03,Analog IC,North America,Computing,Supplier_B,Multimodal,8007,8824,8.4,67258.8,4429,2001,5204,16,0,19,2342.95,Unknown,0,8007,0,100.0,5.6,Low,Green,1.047,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-04,Logic IC,Asia-Pacific,Computing,Supplier_A,Sea,9514,12221,7.18,68310.52,7983,2378,6184,17,2,26,1458.77,Demand Spike,4,9514,0,100.0,50.2,Medium,Orange,1.425,1,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-05,Memory Chip,North America,Consumer Electronics,Supplier_B,Sea,9300,9293,9.54,88722.0,8068,2325,6045,30,0,30,1165.3,Unknown,0,9300,0,100.0,26.4,Low,Green,1.153,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-06,Memory Chip,Asia-Pacific,Industrial,Supplier_D,Air,8094,8576,12.03,97370.82,3708,2023,5261,36,0,4,3737.01,Unknown,0,8094,0,100.0,19.2,Low,Green,1.049,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-07,Logic IC,Rest of World,Consumer Electronics,Supplier_C,Multimodal,6812,6673,3.69,25136.28,7102,1703,4427,32,1,14,1818.51,Unknown,0,6812,0,100.0,19.5,Low,Green,1.157,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-08,Microcontroller,India,Telecom,Supplier_D,Sea,5355,6968,7.42,39734.1,2875,1338,3480,36,2,19,726.43,Demand Spike,5,5355,0,100.0,71.8,High,Red,1.271,1,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-09,Analog IC,India,Industrial,Supplier_B,Sea,5197,5715,9.28,48228.16,2513,1299,3378,24,1,20,613.03,Unknown,0,5197,0,100.0,14.7,Low,Green,1.251,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-10,Sensor IC,Europe,Computing,Supplier_A,Sea,4630,5176,6.96,32224.8,2758,1157,3009,18,0,32,546.79,Unknown,0,4630,0,100.0,16.0,Low,Green,1.289,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-11,Memory Chip,Asia-Pacific,Computing,Supplier_A,Air,9623,10466,12.03,115764.69,10652,2405,6254,23,1,6,4200.51,Unknown,0,9623,0,100.0,7.1,Low,Green,1.281,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-12,Analog IC,Rest of World,Telecom,Supplier_B,Sea,5222,5509,7.59,39634.98,2947,1305,3394,16,1,31,648.86,Unknown,0,5222,0,100.0,18.7,Low,Green,1.139,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-13,Microcontroller,Asia-Pacific,Telecom,Supplier_B,Air,5178,5210,4.03,20867.34,3065,1294,3365,21,3,4,2542.1,Unknown,0,5178,0,100.0,11.7,Low,Green,1.028,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-14,Logic IC,Rest of World,Consumer Electronics,Supplier_E,Road,6647,6973,11.94,79365.18,8303,1661,4320,27,3,11,1272.08,Supplier Delay,1,6647,0,100.0,26.9,Low,Green,1.012,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-15,Memory Chip,Rest of World,Industrial,Supplier_A,Sea,8451,9185,8.4,70988.4,8461,2112,5493,31,1,29,1090.62,Unknown,0,8451,0,100.0,30.3,Low,Green,1.054,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-16,Logic IC,India,Consumer Electronics,Supplier_C,Air,7645,7717,7.11,54355.95,6050,1911,4969,19,0,2,3508.34,Unknown,0,7645,0,100.0,0.0,Low,Green,1.131,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-17,Microcontroller,Rest of World,Telecom,Supplier_A,Multimodal,8067,9301,6.06,48886.02,4050,2016,5243,31,4,15,2301.34,Demand Spike,2,8067,0,100.0,45.6,Medium,Orange,1.162,1,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-18,Logic IC,Asia-Pacific,Consumer Electronics,Supplier_D,Air,7025,6765,3.43,24095.75,5676,1756,4566,21,4,4,2667.74,Supplier Delay,1,7025,0,100.0,23.2,Low,Green,1.073,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-19,Analog IC,Asia-Pacific,Automotive,Supplier_C,Sea,5959,6405,5.57,33191.63,7470,1489,3873,19,0,29,685.71,Unknown,0,5959,0,100.0,13.6,Low,Green,1.107,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-20,Logic IC,Rest of World,Automotive,Supplier_A,Road,7933,7642,11.68,92657.44,9398,1983,5156,28,10,8,1468.99,Supplier Delay,3,7933,0,100.0,68.6,High,Red,0.949,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-21,Memory Chip,India,Telecom,Supplier_A,Air,7357,7031,5.26,38697.82,3435,1839,4782,24,0,2,2997.85,Unknown,0,7357,0,100.0,4.8,Low,Green,0.999,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-22,Sensor IC,Asia-Pacific,Consumer Electronics,Supplier_B,Multimodal,5310,5319,6.67,35417.7,3424,1327,3451,23,3,22,1437.4,Unknown,0,5310,0,100.0,22.1,Low,Green,0.958,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-23,Analog IC,Rest of World,Telecom,Supplier_D,Air,8910,11808,10.59,94356.9,7757,2227,5791,34,0,6,5892.17,Demand Spike,5,8910,0,100.0,56.8,Medium,Orange,1.588,1,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-24,Memory Chip,North America,Automotive,Supplier_C,Road,8919,8984,6.54,58330.26,9317,2229,5797,31,0,5,1693.42,Unknown,0,8919,0,100.0,13.2,Low,Green,1.167,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-25,Memory Chip,India,Telecom,Supplier_A,Multimodal,8661,8282,6.15,53265.15,6052,2165,5629,32,2,19,2348.74,Unknown,0,8661,0,100.0,27.0,Low,Green,1.054,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-26,Power IC,Asia-Pacific,Telecom,Supplier_B,Road,4178,4130,3.18,13286.04,3535,1044,2715,31,0,19,825.52,Logistics Delay,2,4178,0,100.0,34.8,Low,Green,1.018,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-27,Logic IC,North America,Automotive,Supplier_C,Road,6237,6821,11.02,68731.74,5297,1559,4054,29,1,10,1196.51,Unknown,0,6237,0,100.0,14.3,Low,Green,1.179,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-28,Memory Chip,North America,Industrial,Supplier_E,Road,8999,9201,5.31,47784.69,11682,2249,5849,16,0,11,1769.89,Unknown,0,8999,0,100.0,0.0,Low,Green,1.046,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-29,Microcontroller,North America,Industrial,Supplier_A,Road,4642,5412,9.58,44470.36,2082,1160,3017,28,1,8,1181.72,Inventory Shortage,5,4642,0,100.0,53.1,Medium,Orange,1.219,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-30,Analog IC,Asia-Pacific,Automotive,Supplier_B,Multimodal,5631,5930,8.59,48370.29,6424,1407,3660,28,0,22,1384.66,Logistics Delay,1,5631,0,100.0,25.6,Low,Green,1.096,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-08-31,Sensor IC,Europe,Automotive,Supplier_B,Multimodal,4991,5048,4.97,24805.27,3278,1247,3244,28,5,17,1376.15,Supplier Delay,4,4991,0,100.0,63.1,Medium,Orange,1.17,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2023-09-01,Memory Chip,Rest of World,Consumer Electronics,Supplier_D,Sea,6697,6496,6.69,44802.93,5536,1674,4353,31,0,23,678.85,Unknown,0,6697,0,100.0,22.0,Low,Green,1.107,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-02,Analog IC,India,Automotive,Supplier_B,Air,7283,9174,10.67,77709.61,7944,1820,4733,24,3,4,4111.55,Demand Spike,1,7283,0,100.0,23.3,Low,Green,1.234,1,1,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-03,Power IC,Rest of World,Computing,Supplier_E,Air,4177,4642,9.44,39430.88,4759,1044,2715,37,16,4,1861.97,Supplier Delay,3,4177,0,100.0,100.0,High,Red,1.31,0,1,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-04,Logic IC,Asia-Pacific,Consumer Electronics,Supplier_A,Road,6709,6806,6.71,45017.39,6425,1677,4360,28,11,9,1296.16,Supplier Delay,4,6709,0,100.0,80.1,High,Red,1.191,0,1,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-05,Logic IC,Rest of World,Telecom,Supplier_C,Road,5707,7744,12.49,71280.43,1605,1426,3709,18,0,6,1449.93,Inventory Shortage,1,5707,0,100.0,8.0,Low,Green,1.438,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-06,Memory Chip,Europe,Industrial,Supplier_E,Air,9151,10171,11.43,104595.93,2898,2287,5948,19,0,2,4470.5,Inventory Shortage,3,9151,0,100.0,24.0,Low,Green,1.134,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-07,Logic IC,India,Telecom,Supplier_E,Sea,7053,7547,10.97,77371.41,9321,1763,4584,31,0,22,913.7,Unknown,0,7053,0,100.0,21.2,Low,Green,1.232,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-08,Analog IC,North America,Automotive,Supplier_C,Sea,5318,5301,8.31,44192.58,5767,1329,3456,28,0,28,542.37,Unknown,0,5318,0,100.0,22.4,Low,Green,1.077,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-09,Memory Chip,Rest of World,Automotive,Supplier_A,Sea,8688,9771,11.15,96871.2,1574,2172,5647,35,0,24,1243.71,Inventory Shortage,2,8688,0,100.0,43.6,Medium,Orange,1.087,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-10,Logic IC,Rest of World,Consumer Electronics,Supplier_B,Air,7324,7285,6.09,44603.16,9063,1831,4760,30,0,4,3525.41,Unknown,0,7324,0,100.0,12.0,Low,Green,1.111,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-11,Sensor IC,India,Computing,Supplier_C,Multimodal,4819,5853,4.03,19420.57,2246,1204,3132,25,0,15,1557.96,Inventory Shortage,3,4819,0,100.0,32.4,Low,Green,1.301,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-12,Sensor IC,Rest of World,Telecom,Supplier_B,Air,5338,5531,9.81,52365.78,4525,1334,3469,25,0,4,2363.47,Unknown,0,5338,0,100.0,6.0,Low,Green,1.088,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-13,Microcontroller,Europe,Telecom,Supplier_B,Road,5259,5193,10.22,53746.98,6864,1314,3418,29,0,7,1047.77,Unknown,0,5259,0,100.0,10.8,Low,Green,0.943,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-14,Sensor IC,Asia-Pacific,Industrial,Supplier_C,Air,4804,4735,6.62,31802.48,3094,1201,3122,17,15,3,1987.61,Supplier Delay,5,4804,0,100.0,92.5,High,Red,1.117,0,1,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-15,Microcontroller,Asia-Pacific,Automotive,Supplier_E,Air,4246,4238,2.13,9043.98,3442,1061,2759,40,0,2,1803.73,Unknown,0,4246,0,100.0,24.0,Low,Green,1.152,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-16,Power IC,Asia-Pacific,Automotive,Supplier_A,Multimodal,4037,4344,6.3,25433.1,4667,1009,2624,16,0,19,1207.07,Unknown,0,4037,0,100.0,5.6,Low,Green,1.137,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-17,Analog IC,Asia-Pacific,Industrial,Supplier_C,Multimodal,6005,6089,6.3,37831.5,5583,1501,3903,19,16,14,1713.15,Supplier Delay,4,6005,0,100.0,89.6,High,Red,1.025,0,1,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-18,Microcontroller,India,Telecom,Supplier_C,Air,5881,6164,2.14,12585.34,5980,1470,3822,19,0,5,2441.65,Unknown,0,5881,0,100.0,0.0,Low,Green,1.018,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-19,Logic IC,North America,Consumer Electronics,Supplier_D,Sea,10836,12998,10.16,110093.76,10715,2709,7043,25,0,22,1582.34,Demand Spike,5,10836,0,100.0,54.0,Medium,Orange,1.401,1,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-20,Power IC,North America,Computing,Supplier_D,Multimodal,4298,4559,4.44,19083.12,2426,1074,2793,39,0,21,1010.18,Unknown,0,4298,0,100.0,30.0,Low,Green,1.011,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-21,Logic IC,Asia-Pacific,Consumer Electronics,Supplier_B,Multimodal,7023,6875,10.53,73952.19,9454,1755,4564,27,0,18,1543.2,Logistics Delay,4,7023,0,100.0,45.2,Medium,Orange,1.106,0,1,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-22,Analog IC,Europe,Computing,Supplier_C,Road,5601,5478,4.9,27444.9,7239,1400,3640,33,0,9,1081.27,Unknown,0,5601,0,100.0,15.6,Low,Green,1.156,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-23,Analog IC,North America,Consumer Electronics,Supplier_E,Multimodal,6582,6327,11.77,77470.14,6664,1645,4278,28,0,15,1409.78,Unknown,0,6582,0,100.0,12.0,Low,Green,1.056,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-24,Microcontroller,Europe,Computing,Supplier_B,Road,5447,5428,9.7,52835.9,5683,1361,3540,25,12,9,1095.58,Supplier Delay,2,5447,0,100.0,64.0,Medium,Orange,0.966,0,1,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-25,Memory Chip,Asia-Pacific,Consumer Electronics,Supplier_C,Sea,11511,14197,11.59,133412.49,7581,2877,7482,31,0,33,1406.75,Demand Spike,5,11511,0,100.0,70.0,High,Red,1.238,1,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-26,Logic IC,North America,Consumer Electronics,Supplier_B,Multimodal,7137,6874,12.28,87642.36,3965,1784,4639,16,0,23,1732.43,Logistics Delay,3,7137,0,100.0,32.8,Low,Green,1.05,0,1,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-27,Sensor IC,India,Telecom,Supplier_C,Road,5234,5510,3.73,19522.82,5629,1308,3402,17,3,11,1080.92,Unknown,0,5234,0,100.0,10.5,Low,Green,1.066,0,1,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-28,Microcontroller,Rest of World,Telecom,Supplier_C,Sea,4930,4989,6.33,31206.9,6359,1232,3204,33,0,24,555.52,Unknown,0,4930,0,100.0,25.2,Low,Green,1.213,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-29,Memory Chip,India,Industrial,Supplier_E,Sea,8960,9073,4.99,44710.4,9711,2240,5824,18,0,33,1196.36,Unknown,0,8960,0,100.0,16.8,Low,Green,1.031,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-09-30,Microcontroller,Rest of World,Automotive,Supplier_D,Multimodal,5434,5599,10.21,55481.14,6704,1358,3532,37,0,21,1506.17,Unknown,0,5434,0,100.0,27.6,Low,Green,1.013,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2023-10-01,Sensor IC,Asia-Pacific,Automotive,Supplier_D,Air,4635,5075,7.7,35689.5,4857,1158,3012,37,0,4,1927.41,Unknown,0,4635,0,100.0,20.4,Low,Green,1.154,0,0,Synthetic dataset created for academic semiconductor SCM simulation,10
2023-10-02,Analog IC,Asia-Pacific,Automotive,Supplier_B,Sea,7359,7206,2.45,18029.55,8860,1839,4783,31,9,31,890.99,Supplier Delay,1,7359,0,100.0,67.9,High,Red,0.931,0,1,Synthetic dataset created for academic semiconductor SCM simulation,10
2023-10-03,Power IC,Rest of World,Industrial,Supplier_A,Road,3250,3601,2.45,7962.5,1521,812,2112,14,0,10,744.39,Unknown,0,3250,0,100.0,0.0,Low,Green,1.1,0,0,Synthetic dataset created for academic semiconductor SCM simulation,10
2023-10-04,Microcontroller,North America,Industrial,Supplier_D,Air,5848,5861,8.37,48947.76,4099,1462,3801,25,1,18,2427.46,Logistics Delay,2,5848,0,100.0,30.3,Low,Green,1.094,0,1,Synthetic dataset created for academic semiconductor SCM simulation,10
2023-10-05,Sensor IC,North America,Consumer Electronics,Supplier_C,Sea,5344,5160,5.0,26720.0,5219,1336,3473,23,14,32,672.55,Supplier Delay,3,5344,0,100.0,92.6,High,Red,0.955,0,1,Synthetic dataset created for academic semiconductor SCM simulation,10
2023-10-06,Logic IC,North America,Telecom,Supplier_C,Road,7608,8132,7.39,56223.12,5209,1902,4945,35,1,8,1491.74,Unknown,0,7608,0,100.0,21.5,Low,Green,1.262,0,1,Synthetic dataset created for academic semiconductor SCM simulation,10
2023-10-07,Logic IC,North America,Telecom,Supplier_B,Multimodal,6290,6604,2.46,15473.4,4736,1572,4088,34,0,16,1652.56,Unknown,0,6290,0,100.0,20.0,Low,Green,1.234,0,0,Synthetic dataset created for academic semiconductor SCM simulation,10
2023-10-08,Memory Chip,Europe,Industrial,Supplier_B,Multimodal,7877,8490,7.03,55375.31,5335,1969,5120,31,0,17,2343.71,Unknown,0,7877,0,100.0,17.2,Low,Green,1.124,0,0,Synthetic dataset created for academic semiconductor SCM simulation,10
2023-10-09,Power IC,India,Telecom,Supplier_C,Air,6441,7598,6.61,42575.01,8364,1610,4186,30,0,6,3796.11,Demand Spike,5,6441,0,100.0,52.0,Medium,Orange,1.179,1,0,Synthetic dataset created for academic semiconductor SCM simulation,10
2023-10-10,Logic IC,North America,Consumer Electronics,Supplier_C,Air,6674,8167,5.73,38242.02,1784,1668,4338,24,0,2,3397.16,Inventory Shortage,3,6674,0,100.0,28.8,Low,Green,1.225,0,0,Synthetic dataset created for academic semiconductor SCM simulation,10
2023-10-11,Microcontroller,North America,Consumer Electronics,Supplier_E,Road,5987,6247,5.64,33766.68,6805,1496,3891,23,0,6,1113.99,Unknown,0,5987,0,100.0,3.6,Low,Green,1.026,0,0,Synthetic dataset created for academic semiconductor SCM simulation,10
2023-10-12,Power IC,Europe,Telecom,Supplier_E,Multimodal,4204,4241,7.39,31067.56,3789,1051,2732,32,0,15,1026.68,Unknown,0,4204,0,100.0,16.8,Low,Green,0.959,0,0,Synthetic dataset created for academic semiconductor SCM simulation,10
2023-10-13,Logic IC,India,Automotive,Supplier_B,Sea,6741,6510,6.13,41322.33,3244,1685,4381,17,0,27,820.92,Unknown,0,6741,0,100.0,12.0,Low,Green,1.149,0,0,Synthetic dataset created for academic semiconductor SCM simulation,10
2023-10-14,Sensor IC,North America,Consumer Electronics,Supplier_D,Air,5130,4945,7.97,40886.1,4081,1282,3334,22,2,2,2227.28,Unknown,0,5130,0,100.0,9.4,Low,Green,1.025,0,1,Synthetic dataset created for academic semiconductor SCM simulation,10
2023-10-15,Sensor IC,India,Telecom,Supplier_A,Road,4228,4596,9.97,42153.16,5634,1057,2748,28,0,10,991.69,Unknown,0,4228,0,100.0,9.6,Low,Green,1.177,0,0,Synthetic dataset created for academic semiconductor SCM simulation,10
2023-10-16,Sensor IC,Asia-Pacific,Consumer Electronics,Supplier_A,Road,5593,6686,7.33,40996.69,1110,1398,3635,26,0,5,1474.06,Inventory Shortage,5,5593,0,100.0,47.2,Medium,Orange,1.315,0,0,Synthetic dataset created for academic semiconductor SCM simulation,10
